-8.32667268468868e-20	1.57079632679490	-1.57204548174158	1.57204548174158	1.57079632679490	-1.66533453693774e-19
-1.65124858231280e-19	1.57079271743364	-1.57572594548111	1.57572955484236	1.57079632679490	-4.93965979231348e-19
-1.74630190169500e-18	1.57076977254529	-1.58163321785798	1.58165977210759	1.57079632679490	-1.81161351545112e-18
-3.86104377587786e-18	1.57070219340726	-1.58949736455610	1.58959149794374	1.57079632679490	-4.27881236866445e-18
-2.35196630803691e-18	1.57055915187830	-1.59905842861760	1.59929560353420	1.57079632679490	-2.12298741460596e-18
-2.10174554700069e-18	1.57030737036252	-1.61007246872948	1.61056142516186	1.57079632679490	-1.12210437046106e-18
-6.02897238073404e-18	1.56991342807879	-1.62231305477113	1.62319595348724	1.57079632679490	-5.61036360901347e-18
-2.65397929478904e-18	1.56934544136045	-1.63557189937394	1.63702278480838	1.57079632679490	-3.76945828940710e-18
1.95832786586114e-18	1.56857423970975	-1.64965894436372	1.65188103144887	1.57079632679490	1.50174989419310e-18
1.26088976013372e-18	1.56757414181662	-1.66440203102470	1.66762421600298	1.57079632679490	-1.28800252871656e-18
4.18014328854007e-18	1.56632341958344	-1.67964626174190	1.68411916895336	1.57079632679490	2.36106438179137e-18
2.66703259342847e-18	1.56480452322402	-1.69525314547424	1.70124494904512	1.57079632679490	8.47953686679772e-19
6.16873565432813e-18	1.56300412700660	-1.71109960377363	1.71889180356193	1.57079632679490	4.34965674757943e-18
4.18105022673379e-18	1.56091304337957	-1.72707689873346	1.73696018214879	1.57079632679490	2.75950840550396e-18
9.50109392120505e-19	1.55852604312702	-1.74308953026851	1.75535981393638	1.57079632679490	1.14403798819732e-18
-4.76563748236853e-18	1.55584161080142	-1.75905413800331	1.77400885399678	1.57079632679490	-2.53037071683135e-18
-2.71103257690464e-18	1.55286165784376	-1.77489843294612	1.79283310189726	1.57079632679490	-1.29760777355301e-18
-3.12303074346991e-18	1.54959121034680	-1.79056017599577	1.81176529244387	1.57079632679490	2.82237389209975e-18
-7.23960318929122e-18	1.54603808414212	-1.80598621398291	1.83074445663569	1.57079632679490	3.52430424606965e-19
-1.21601381313562e-17	1.54221255659528	-1.82113157913826	1.84971534933788	1.57079632679490	-8.77703310909275e-19
-1.21601381313562e-17	1.53812704198718	-1.83595865434579	1.86862793915351	1.57079632679490	-2.09959003262731e-18
-2.06343809298908e-17	1.53379577547719	-1.85043640402767	1.88743695534538	1.57079632679490	-1.21879743165972e-17
-1.54489474188974e-17	1.52923450924348	-1.86453966879724	1.90610148634865	1.57079632679490	-7.40142030644937e-18
-7.97369192607142e-18	1.52446022336073	-1.87824852091629	1.92458462435046	1.57079632679490	4.67269685999036e-19
-8.74828891673443e-18	1.51949085321086	-1.89154767694687	1.94285315053091	1.57079632679490	2.79106065798807e-18
-9.88997418494363e-18	1.51434503465525	-1.90442596367057	1.96087725581022	1.57079632679490	1.26881363370914e-18
-1.21298174392486e-17	1.50904186776954	-1.91687583326269	1.97863029228804	1.57079632679490	5.22199215607490e-19
-1.10329846509479e-17	1.50360069961326	-1.92889292377858	1.99608855096022	1.57079632679490	-1.67146636099389e-18
-1.42508680583315e-17	1.49804092624473	-1.94047566118024	2.01323106173041	1.57079632679490	-5.96197757083876e-18
-1.94883572913398e-17	1.49238181397596	-1.95162489936013	2.03003941217907	1.57079632679490	-1.29452965481830e-17
-1.98288964407221e-17	1.48664233967780	-1.96234359487790	2.04649758199499	1.57079632679490	-1.46479922950950e-17
-1.75068899550876e-17	1.48084104978371	-1.97263651339299	2.06259179040418	1.57079632679490	-1.79651444174300e-17
-2.26707674322302e-17	1.47499593749541	-1.98250996503809	2.07831035433757	1.57079632679490	-2.44199912638582e-17
-2.61210744993077e-17	1.46912433756391	-1.99197156622704	2.09364355545803	1.57079632679490	-3.16342696768385e-17
-2.85572394102493e-17	1.46324283790264	-2.00103002562059	2.10858351451285	1.57079632679490	-3.71156407264571e-17
-3.00339748687366e-17	1.45736720718780	-2.00969495218196	2.12312407178906	1.57079632679490	-3.80016820015495e-17
-3.17510302053462e-17	1.45151233751393	-2.01797668344167	2.13726067272264	1.57079632679490	-3.97187373381590e-17
-3.72917478129263e-17	1.44569220110134	-2.02588613225709	2.15099025795065	1.57079632679490	-4.55364908261182e-17
-3.86315122170553e-17	1.43991981999802	-2.03343465049988	2.16431115729675	1.57079632679490	-4.58044437069440e-17
-4.14799609114080e-17	1.43420724768051	-2.04063390823372	2.17722298734810	1.57079632679490	-5.04655415704301e-17
-4.37303862792628e-17	1.42856556143765	-2.04749578705994	2.18972655241719	1.57079632679490	-5.24659196751899e-17
-5.09682763045172e-17	1.42300486441661	-2.05403228640966	2.20182374878794	1.57079632679490	-5.94625466996026e-17
-5.02704377483506e-17	1.41753429622115	-2.06025544165186	2.21351747222560	1.57079632679490	-5.92299338475470e-17
-5.02704377483506e-17	1.41216205097675	-2.06617725296805	2.22481152878619	1.57079632679490	-5.92299338475470e-17
-4.66023836130342e-17	1.40689540181426	-2.07180962401759	2.23571054899822	1.57079632679490	-5.83668622862961e-17
-4.80555489148801e-17	1.40174073077130	-2.07716430948563	2.24621990550923	1.57079632679490	-6.18959780193504e-17
-4.62591440596851e-17	1.39670356316642	-2.08225287066754	2.25634563429601	1.57079632679490	-6.04987742430876e-17
-4.41494377305515e-17	1.39178860556420	-2.08708663830227	2.26609435953297	1.57079632679490	-6.20331061188212e-17
-4.21235273969055e-17	1.38699978651659	-2.09167668192184	2.27547322220015	1.57079632679490	-6.11122377853457e-17
-4.30175039912961e-17	1.38307198546624	-2.09534958272117	2.28307392404983	1.57079632679490	-6.20062143797363e-17
-4.33681874869035e-17	1.38073529441812	-2.09749139224199	2.28755242461876	1.57079632679490	-6.19185435058344e-17
-4.36141347734974e-17	1.37991062506630	-2.09823844186292	2.28912414359152	1.57079632679490	-6.16111093975921e-17
-4.36141347734974e-17	1.38046276755981	-2.09774032870842	2.28807388794351	1.57079632679490	-6.15289584824536e-17
-4.32151053540921e-17	1.38224803845839	-2.09612530450480	2.28467359284130	1.57079632679490	-6.18614829986247e-17
-4.07414085659186e-17	1.38512121920946	-2.09350278664446	2.27917789422990	1.57079632679490	-6.00330984160617e-17
-3.91568296870546e-17	1.38893922686526	-2.08996713521919	2.27182423514882	1.57079632679490	-5.93128352893054e-17
-4.02149691918373e-17	1.39356378801825	-2.08560083943662	2.26283337821327	1.57079632679490	-6.01946182099576e-17
-3.75526822266465e-17	1.39886339388110	-2.08047709593393	2.25241002884773	1.57079632679490	-5.87610790748548e-17
-3.64043676061876e-17	1.40471467768685	-2.07466185875998	2.24074350786803	1.57079632679490	-5.73831015303042e-17
-3.18817321637093e-17	1.41100332536022	-2.06821544134349	2.22800844277818	1.57079632679490	-5.71318440057220e-17
-3.32309435791381e-17	1.41762460991953	-2.06119374459487	2.21436546147024	1.57079632679490	-5.98302668365796e-17
-3.43736098129279e-17	1.42448362377931	-2.05364917791928	2.19996188093487	1.57079632679490	-6.26869324210540e-17
-2.98891659284936e-17	1.43149527022223	-2.04563133214188	2.18493238871455	1.57079632679490	-5.76045626853618e-17
-3.05090622423718e-17	1.43858406512586	-2.03718745557294	2.16939971724198	1.57079632679490	-6.16338887255701e-17
-2.73208207133750e-17	1.44568379192391	-2.02836277696030	2.15347531183129	1.57079632679490	-5.87644713494730e-17
-3.15559454377565e-17	1.45273704620131	-2.01920071208394	2.13725999267753	1.57079632679490	-6.65831631483311e-17
-3.08939715734790e-17	1.45969470083559	-2.00974298436807	2.12084461032738	1.57079632679490	-6.55902023519150e-17
-2.55401975924890e-17	1.46651531788736	-2.00002968418691	2.10431069309445	1.57079632679490	-6.19094827399843e-17
-2.18353817484216e-17	1.47316452930072	-1.99009928654626	2.08773108404044	1.57079632679490	-5.28158438500007e-17
-2.41992714159036e-17	1.47961440476866	-1.97998864252576	2.07117056455200	1.57079632679490	-5.65305276131867e-17
-1.98126581359238e-17	1.48584282177818	-1.96973295623341	2.05468646125013	1.57079632679490	-5.14690507516715e-17
